,Distance,fare_amount,passenger_count
4710,2.1063091623542216,12.0,1.0
4711,2.1098559156813135,9.1,1.0
4712,2.15360459426808,7.5,3.0
4713,0.6318786133146652,4.0,2.0
4714,5.468686144828091,12.5,1.0
4715,3.4418910694946434,12.5,1.0
4716,3.5899540571092854,13.0,2.0
4717,3.5546186641825104,10.0,1.0
4718,9.088889729097634,16.9,1.0
4719,2.9579827926891844,6.1,1.0
4720,3.1652825741589017,13.0,1.0
4721,2.568884658701821,6.1,5.0
4722,1.6005117828127065,7.3,1.0
4723,4.341670648134939,21.5,1.0
4724,3.53543752334277,12.1,1.0
4725,0.89310766505529,4.5,1.0
4726,2.2832992593099464,9.7,1.0
4727,0.4660631060668734,3.7,2.0
4728,2.304251621912328,8.9,1.0
4729,5.9238923183999725,20.0,4.0
4730,2.4356069123122777,8.0,1.0
4731,0.8870495888255842,7.5,1.0
4732,3.4459088516296235,10.0,1.0
4733,2.416743993958661,10.9,1.0
4734,0.4832362884256885,4.0,1.0
4735,1.807820948734172,6.0,1.0
4736,0.36167258694471616,3.3,1.0
4737,1.3874915248512254,6.5,2.0
4738,0.8272485903818579,6.5,1.0
4739,3.0743173696753043,14.9,1.0
4740,1.6390456465111134,8.1,1.0
4741,0.284132962074478,2.9,1.0
4742,9.523448626782747,19.3,1.0
4743,5.685364155020621,11.3,1.0
4744,0.5540768820238201,3.7,1.0
4745,1.2659241893994058,6.1,1.0
4746,2.175452506281049,7.3,1.0
4747,3.9211961850949435,12.9,2.0
4748,0.4010777819450289,3.3,1.0
4749,5.5985814443968085,38.5,1.0
4750,8.938501470115806,34.5,1.0
4751,2.2466647087652065,9.3,2.0
4752,3.619713052812204,11.0,1.0
4753,1.0050125841916917,3.7,1.0
4754,1.7236428370240011,6.9,1.0
4755,2.5535703870633437,6.9,1.0
4756,2.1675488675440393,8.9,1.0
4757,2.5404611989822388,8.0,1.0
4758,3.047127858377882,7.7,1.0
4759,4.554389924259287,12.5,1.0
4760,1.8228615198131304,12.5,1.0
4761,2.1050010479923595,9.5,2.0
4762,1.4828022519721766,5.7,2.0
4763,1.1004713800964323,5.0,6.0
4764,2.2811961715671294,8.0,1.0
4765,1.3999287473598687,5.5,1.0
4766,3.422182844886648,12.1,1.0
4767,2.6687754192678868,6.5,1.0
4768,0.9189452872156122,6.5,1.0
4769,0.6109757704869059,4.9,1.0
4770,0.4310811264921423,4.5,3.0
4771,1.6749723195452186,5.7,1.0
4772,14.024595879160259,48.3,1.0
4773,4.122953176689306,8.9,1.0
4774,2.085049280942545,11.0,1.0
4775,3.7381683005490594,8.9,1.0
4776,1.0100118804723064,4.5,1.0
4777,0.7443996664153449,4.0,1.0
4778,21.12100056199929,57.33,2.0
4779,2.1197022338732467,5.7,1.0
4780,3.993378251001752,12.1,2.0
4781,1.6650003683716077,6.1,1.0
4782,2.625092975948728,8.1,1.0
4783,0.9222985759128348,3.5,1.0
4784,1.852727312469722,7.3,1.0
4785,14.981227389584213,25.3,1.0
4786,1.6179633365903543,6.5,2.0
4787,2.0642836978384143,7.7,1.0
4788,1.202586385500733,4.9,1.0
4789,1.2643053293208248,7.0,1.0
4790,2.125332832085383,7.0,1.0
4791,1.3597433727697557,4.9,1.0
4792,2.9855218069395395,9.7,1.0
4793,0.8136130885023212,6.5,1.0
4794,1.5274506398994627,5.7,1.0
4795,5.485686182225317,12.5,1.0
4796,3.0326640432372636,8.9,1.0
4797,5.448016883839507,19.5,1.0
4798,0.6817195619905088,5.3,2.0
4799,2.593593277433209,12.5,1.0
4800,1.0884283349980342,4.9,3.0
4801,4.276650740045214,24.0,1.0
4802,1.3053491599711318,6.0,2.0
4803,19.426845869034263,57.33,1.0
4804,1.2702299078733903,5.0,1.0
4805,3.916008970528866,9.7,1.0
4806,0.24997024449381974,3.5,1.0
4807,3.5146533751450484,11.7,5.0
4808,11.471148027233072,34.67,1.0
4809,0.5199187816898659,3.7,2.0
4810,0.9330206048534698,5.0,2.0
4811,1.5674377749113475,6.5,2.0
4812,4.5017652832764385,10.0,1.0
4813,5.291752869638152,16.1,1.0
4814,1.2915294888091404,5.7,2.0
4815,1.81188902590968,8.0,1.0
4816,4.178510796094577,12.9,1.0
4817,2.545619829865345,11.7,1.0
4818,13.026798933971687,25.5,1.0
4819,1.9979749544267442,7.5,2.0
4820,3.0018401141809594,10.9,3.0
4821,0.6821930432301054,10.5,1.0
4822,0.8115873455646228,4.5,1.0
4823,2.5693670739903425,8.9,4.0
4824,3.1595747763642663,8.9,1.0
4825,2.2170607079983267,8.5,5.0
4826,2.50314483274362,8.7,1.0
4827,5.149743799706638,13.7,5.0
4828,0.5273535664233657,4.5,1.0
4829,0.8891394128635626,6.0,1.0
4830,3.2445540103939967,8.9,1.0
4831,3.62780574061002,12.0,1.0
4832,3.9769516719665994,11.5,1.0
4833,0.6056631944546722,3.7,1.0
4834,4.049845275961877,12.5,4.0
4835,3.9097881246397335,11.3,3.0
4836,4.591964605133724,18.9,1.0
4837,5.321714491761781,11.3,1.0
4838,0.9975016472065124,6.5,1.0
4839,1.2049056829451192,5.7,1.0
4840,0.9398715100358164,4.0,1.0
4841,2.7104432874054334,7.7,3.0
4842,2.4084204689454967,10.9,1.0
4843,3.499416987228757,49.8,1.0
4844,1.976113314783212,5.7,1.0
4845,1.1334786808594248,6.0,1.0
4846,1.1547858007127894,3.3,1.0
4847,0.607714438704707,5.5,2.0
4848,3.250307903822044,8.9,1.0
4849,2.570918218189657,8.1,1.0
4850,2.3181573284630232,8.0,1.0
4851,1.3337346207014211,4.5,1.0
4852,0.8976698412308022,4.1,3.0
4853,1.3667335289583036,4.9,1.0
4854,1.8320957905528128,4.9,1.0
4855,5.7344591422704845,16.5,1.0
4856,2.5340659922823097,8.0,1.0
4857,1.9219164047218456,8.5,1.0
4858,1.0715479320877537,4.5,3.0
4859,2.4771996694464047,9.5,1.0
4860,2.0805136173122842,6.5,1.0
4861,2.3108493972693527,6.9,1.0
4862,4.250193008357544,11.0,3.0
4863,1.839286232755636,7.5,1.0
4864,1.5178590211260732,9.5,4.0
4865,1.9907336886283757,11.0,1.0
4866,2.316951299804376,9.5,1.0
4867,6.612715168380072,29.0,1.0
4868,0.7901364128878507,7.5,1.0
4869,2.252479171824989,6.1,3.0
4870,5.443744098720536,13.3,3.0
4871,7.375232692246108,27.5,1.0
4872,1.4831106711815225,7.0,3.0
4873,6.759932898103161,18.1,1.0
4874,3.114639945799484,8.5,3.0
4875,1.3014614410709362,4.9,1.0
4876,4.354394659534194,11.5,1.0
4877,3.3270881917435755,13.5,1.0
4878,1.1543020901847163,4.5,1.0
4879,0.9598107361415688,7.0,1.0
4880,1.2779627338445476,4.5,1.0
4881,3.660650130753486,11.0,2.0
4882,0.7132937125174651,3.7,1.0
4883,1.1953067864238476,6.0,1.0
4884,16.648953198809682,47.04,2.0
4885,4.199135087216401,15.5,2.0
4886,1.117377577720286,8.5,2.0
4887,8.54352441927382,23.0,1.0
4888,1.3502912642659055,6.1,3.0
4889,1.8298590151857037,6.9,1.0
4890,1.0794375105017773,6.5,1.0
4891,0.911843574961766,6.1,1.0
4892,0.7291209961141639,4.5,2.0
4893,1.1083629034163156,7.0,5.0
4894,1.4925328779254998,6.5,1.0
4895,1.8127006841760425,6.5,1.0
4896,2.190951576309708,8.0,1.0
4897,1.2173767734764658,7.5,1.0
4898,0.9046530234906228,4.9,1.0
4899,1.10198551742523,4.5,1.0
4900,2.4239592861649943,8.9,1.0
4901,1.692248198432093,5.3,1.0
4902,2.228710257353824,11.0,2.0
4903,0.9394120142506348,5.5,2.0
4904,4.264709440394772,12.0,1.0
4905,1.6296355410742605,13.0,1.0
4906,3.8453361687959964,7.3,1.0
4907,0.6953233526838687,4.5,1.0
4908,0.09000786858466511,22.1,1.0
4909,4.813286130799958,11.3,1.0
4910,1.613850726617276,8.0,3.0
4911,0.8051731903571255,4.5,1.0
4912,1.0337994624208675,36.0,1.0
4913,0.8145560957132171,8.0,1.0
4914,3.2937210270615567,10.0,2.0
4915,0.8916006356316332,4.5,1.0
4916,10.957672584478884,23.3,1.0
4917,2.214130373229822,6.1,1.0
4918,0.4308660173468448,5.0,6.0
4919,3.000545886641958,9.5,1.0
4920,1.4051865537953807,4.9,1.0
4921,1.6234988415270717,7.0,1.0
4922,2.931229236484453,8.1,1.0
4923,2.9553085227653355,14.0,1.0
4924,1.8792035188553118,8.5,1.0
4925,1.7465254847993117,6.5,1.0
4926,1.2108946401535794,5.3,1.0
4927,2.182521496366034,9.3,1.0
4928,2.737064209781777,17.7,1.0
4929,4.076838686874523,14.5,1.0
4930,3.179330763202743,15.0,1.0
4931,0.69229535889109,7.0,1.0
4932,1.4281540446083267,4.5,1.0
4933,2.6868875641695698,9.3,2.0
4934,3.065034713735605,11.5,2.0
4935,1.702437315663768,5.7,3.0
4936,1.5741661636509725,4.9,2.0
4937,2.172782664406001,8.5,3.0
4938,1.862096134061876,6.1,1.0
4939,2.309390279651538,8.5,5.0
4940,2.7371528700067587,10.0,1.0
4941,1.3808987303728666,7.0,1.0
4942,7.777593088757381,20.0,1.0
4943,1.0960143209256938,5.3,6.0
4944,2.5571960535643847,8.5,1.0
4945,1.2069593045132585,6.0,1.0
4946,4.221596032494406,11.5,2.0
4947,4.713451380426545,17.5,1.0
4948,2.25654980516508,6.5,1.0
4949,4.647675295177446,18.5,3.0
4950,1.1540977301627364,5.5,1.0
4951,4.913762422748278,10.9,1.0
4952,7.926350622667612,20.5,1.0
4953,3.711591491843376,11.0,1.0
4954,1.9999420104469705,11.5,1.0
4955,5.533811199412005,16.9,1.0
4956,1.764966548334875,8.1,1.0
4957,0.9935611155965468,4.1,1.0
4958,1.6948700796514282,7.0,1.0
4959,4.33324055299488,19.0,1.0
4960,0.7459366196443309,6.1,2.0
4961,3.391903486879168,11.0,1.0
4962,1.9960021205099612,6.5,1.0
4963,5.565669912143109,16.5,1.0
4964,1.922556285176396,6.1,2.0
4965,2.4924632121429497,9.5,2.0
4966,5.488128153518205,2.5,1.0
4967,1.3625498708061716,5.7,1.0
4968,4.562736334321016,15.0,1.0
4969,1.6546025599559078,7.0,1.0
4970,1.1163809098938269,5.5,1.0
4971,3.403542314268229,11.7,1.0
4972,2.20043174720621,9.0,1.0
4973,0.7886335477677824,4.1,1.0
4974,0.669093620231853,4.1,1.0
4975,1.1570915794545638,5.7,2.0
4976,4.681925068088852,9.3,1.0
4977,2.5772477224915744,9.5,1.0
4978,3.6158322400137584,21.5,1.0
4979,5.37949191348279,23.0,5.0
4980,2.8214328786014504,10.1,1.0
4981,1.0545613950966888,4.9,1.0
4982,0.4664982166934017,4.5,1.0
4983,2.6874682944466874,6.5,1.0
4984,2.459565531843652,8.5,1.0
4985,1.6607570101653106,10.0,1.0
4986,3.1997536357135754,10.0,1.0
4987,1.5061505788033167,7.0,1.0
4988,1.7963138977652182,8.5,1.0
4989,1.0926120429529371,5.5,2.0
4990,1.155996261642565,5.7,1.0
4991,0.949337656632406,4.5,1.0
4992,0.675655750738021,4.0,2.0
4993,0.9728952047817738,5.9,1.0
4994,2.469894109830021,10.5,3.0
4995,2.417891137356165,10.9,2.0
4996,1.9029206689057867,5.3,1.0
4997,11.491577215250055,4.9,1.0
4998,0.8336622356788922,8.0,1.0
4999,9.729763054358372,16.9,1.0
5000,2.0463535446996315,8.1,1.0
5001,11.269149261409568,39.33,2.0
5002,2.8067432889765227,8.0,1.0
5003,1.7113777880616228,6.9,1.0
5004,0.8030284631142197,5.3,1.0
5005,4.5544706935629815,10.0,1.0
5006,2.3406239506518536,6.1,1.0
5007,2.577591964964725,6.9,1.0
5008,2.1038402284499256,8.0,1.0
5009,0.753582519487648,4.5,1.0
5010,3.1930349982116133,7.3,1.0
5011,1.5243460572340402,6.9,1.0
5012,1.5957882769780884,5.3,1.0
5013,5.1464554473155735,12.5,1.0
5014,1.1703353347899257,4.1,1.0
5015,2.2513927400213816,8.5,1.0
5016,2.444377693647037,6.0,1.0
5017,3.3795535749365766,8.5,1.0
5018,0.7747492594686985,4.1,2.0
5019,1.4709767348144531,8.0,6.0
5020,6.556979611749639,13.3,3.0
5021,2.482279939974505,8.0,2.0
5022,2.4589836490528163,10.1,1.0
5023,3.8213732816595134,22.83,1.0
5024,1.4236589016869563,4.9,1.0
5025,2.920909447667209,15.0,1.0
5026,1.6538265311932392,5.7,1.0
5027,0.8180943310926763,4.5,1.0
5028,1.2687168641193871,6.5,1.0
5029,0.7645679246222061,4.5,1.0
5030,11.090240935103234,27.3,1.0
5031,1.3949846633983245,7.3,1.0
5032,8.344588001766956,17.7,1.0
5033,1.5143836283548897,6.5,1.0
5034,1.0406596595353328,5.0,1.0
5035,2.4743295075941205,9.3,4.0
5036,1.4149358492452264,6.5,1.0
5037,3.3360019750584464,8.5,2.0
5038,1.6871843155247093,6.0,1.0
5039,3.3648076449873976,15.7,1.0
5040,1.857918863164311,7.7,1.0
5041,6.605041966966372,17.5,1.0
5042,1.474869784774265,6.5,3.0
5043,1.545837729597448,5.5,6.0
5044,3.4589562641463427,9.5,1.0
5045,1.3924863099764524,6.1,1.0
5046,1.8253575972337333,7.3,5.0
5047,2.8375840165932766,10.5,1.0
5048,3.027204965259931,7.7,1.0
5049,1.8846805413944965,4.9,1.0
5050,2.3736689063467056,10.1,3.0
5051,2.440735005156379,8.9,1.0
5052,2.3968783550880657,18.5,4.0
5053,2.4870394247037813,13.0,2.0
5054,0.8044573772176012,4.5,1.0
5055,3.7077763077337123,12.5,1.0
5056,2.1615880981786946,8.9,1.0
5057,4.690764252748849,14.0,1.0
5058,1.047807916609433,8.1,1.0
5059,0.9475252579891922,4.1,1.0
5060,6.529961723842226,16.5,2.0
5061,0.8993770858239172,4.5,1.0
5062,2.5524245035011983,10.1,1.0
5063,1.519057378266084,6.9,1.0
5064,2.09823206063872,5.5,3.0
5065,0.9674432896395476,5.5,1.0
5066,0.3744956669455281,3.7,2.0
5067,1.6929864385643592,8.5,1.0
5068,2.3126545778770877,13.0,1.0
5069,4.078903478003585,8.1,1.0
5070,0.9331909694971696,5.7,1.0
5071,1.0525925305986157,7.5,1.0
5072,4.722947321916839,15.7,2.0
5073,2.316348335962042,9.5,1.0
5074,1.0483749990285705,5.0,1.0
5075,1.2106743472849724,5.3,1.0
5076,1.4734911767863528,7.5,2.0
5077,1.279589688836902,8.5,5.0
5078,1.4641464047181807,5.7,1.0
5079,1.8865298702490845,8.5,1.0
5080,1.6477157607599795,7.0,1.0
5081,0.7056632330135573,4.9,1.0
5082,3.1270003780364513,9.3,2.0
5083,2.7357682624575785,9.7,4.0
5084,2.3747303999136578,6.1,1.0
5085,0.8113075392020326,5.0,2.0
5086,0.9832838888941872,4.5,1.0
5087,1.0667930248091613,5.7,2.0
5088,1.3375505358209236,5.3,1.0
5089,5.412602696843742,13.3,1.0
5090,3.9770970887907953,12.1,1.0
5091,6.0959266352000165,17.5,5.0
5092,2.131975953368334,10.5,1.0
5093,2.6137991650541816,10.5,1.0
5094,2.5684706934174235,8.5,1.0
5095,1.5401276651645155,6.1,1.0
5096,1.9718821903688384,8.5,5.0
5097,2.522146621666385,9.7,1.0
5098,0.9889683614782302,6.9,2.0
5099,4.429916733646292,11.3,1.0
5100,0.9674540011913983,7.0,1.0
5101,1.1476171308877663,4.5,1.0
5102,1.1608862569392224,4.5,1.0
5103,4.770949508249738,12.1,1.0
5104,2.7014534228051903,12.5,1.0
5105,0.9310222262459409,4.5,1.0
5106,1.4058235158078451,5.7,1.0
5107,5.344855073096652,14.9,3.0
5108,8.199743975887085,21.3,1.0
5109,3.436707766983277,11.7,1.0
5110,2.448319749084195,6.1,3.0
5111,2.802768805684584,8.1,1.0
5112,2.1094231850591343,9.0,1.0
5113,0.41449655776049776,3.7,1.0
5114,0.9917016584061804,6.2,1.0
5115,4.48635959926645,12.5,1.0
5116,2.5446185970846957,10.0,2.0
5117,1.4377442446380395,8.5,1.0
5118,1.851703994199631,9.3,6.0
5119,1.0138864126549945,5.3,3.0
5120,1.6479154681163604,9.0,1.0
5121,2.2842549891660875,10.1,5.0
5122,0.9563663499170494,8.1,1.0
5123,1.6535923473617369,13.0,1.0
5124,0.9977380123982948,5.5,1.0
5125,2.641468139010446,9.7,1.0
5126,1.1937752716517174,6.0,6.0
5127,0.8451418799379549,4.5,1.0
5128,4.323249725904612,20.5,2.0
5129,0.714955959555558,4.5,1.0
5130,1.7480375847021246,7.3,1.0
5131,1.9438062641585048,6.1,1.0
5132,1.7067534545940068,8.0,1.0
5133,2.247553219207112,7.7,1.0
5134,0.4910132015219787,4.5,2.0
5135,1.3998145307657748,6.1,1.0
5136,2.395007237359565,9.0,1.0
5137,1.2529524854078125,4.5,1.0
5138,0.5817750830345314,4.9,1.0
5139,5.085541234241116,17.3,1.0
5140,4.519631792165998,12.5,1.0
5141,0.7590899067334502,4.0,1.0
5142,1.1012032202885254,4.1,2.0
5143,1.2592969626024646,4.9,1.0
5144,3.7942386118464637,10.5,1.0
5145,5.132470823076403,14.9,1.0
5146,2.015248763961795,8.5,2.0
5147,2.0494814223873408,6.5,1.0
5148,2.2381852778045963,7.0,1.0
5149,2.246133520961399,8.9,5.0
5150,2.8066420218789148,11.0,1.0
5151,0.7258831034500591,3.5,5.0
5152,2.6504672230903807,49.57,1.0
5153,2.635567942573028,8.5,6.0
5154,2.421239006274308,6.9,1.0
5155,1.0992487573570169,6.1,2.0
5156,9.273537147863019,25.0,1.0
5157,2.4485587940450055,6.5,5.0
5158,1.4459207037603707,8.0,1.0
5159,2.7654737697094336,8.1,1.0
5160,0.5506532008981568,5.5,1.0
5161,1.5197163462091838,7.5,1.0
5162,3.1445513742153093,10.1,1.0
5163,2.519794210094017,9.5,1.0
5164,2.330110054355082,7.5,1.0
5165,1.1608799252651567,5.7,1.0
5166,1.5906105762153293,6.5,1.0
5167,2.152377883196729,6.1,1.0
5168,7.581427085316994,16.1,2.0
5169,0.20315083355945004,4.5,1.0
5170,1.3203010450552648,7.3,1.0
5171,1.262045900729336,6.0,1.0
5172,0.8467172608586734,5.5,1.0
5173,1.2114137026777148,6.5,1.0
5174,6.487175951595399,18.5,1.0
5175,1.3427361363038088,5.0,1.0
5176,2.5950927441575846,6.5,1.0
5177,0.889446060833931,4.5,1.0
5178,0.8897785985258843,9.0,1.0
5179,3.1169184790935853,8.6,1.0
5180,1.7870459185088667,5.7,5.0
5181,2.340171014039312,9.0,2.0
5182,2.8404914837438278,9.3,1.0
5183,4.9203409722734985,9.3,1.0
5184,0.5916708160077329,3.7,1.0
5185,1.9551740758139464,7.0,1.0
5186,0.5739454347098828,5.7,1.0
5187,2.9370785637399615,6.9,1.0
5188,4.124282742044992,11.5,6.0
5189,1.9960115466976598,7.5,1.0
5190,2.1215064474226843,11.7,3.0
5191,1.792026227842133,10.9,5.0
5192,1.0773973821496587,5.3,1.0
5193,2.232311220051435,6.9,1.0
5194,7.5086350216837525,20.5,2.0
5195,2.1752504802978234,10.5,1.0
5196,4.259836627915327,17.3,3.0
5197,6.298767276890191,14.1,1.0
5198,2.0710860929356585,10.1,1.0
5199,2.072660548132864,6.1,4.0
5200,6.062887521600782,16.5,1.0
5201,2.9876730512554968,9.3,1.0
5202,1.0127952270552447,4.5,5.0
5203,2.439293129086606,11.7,1.0
5204,2.3240969629114447,8.9,1.0
5205,1.1033301877605393,9.5,1.0
5206,1.1070883230025304,6.1,5.0
5207,2.4778756412547382,7.7,2.0
5208,1.226459638517981,6.1,1.0
5209,4.49061903524709,10.9,1.0
5210,6.4763166679015285,14.9,2.0
5211,4.361322502033912,16.0,1.0
5212,1.3282771378139169,6.1,1.0
5213,1.178733747323595,4.5,1.0
5214,1.2177145130254936,4.5,5.0
5215,1.797940993987441,5.3,5.0
5216,0.5557809908359024,4.9,2.0
5217,2.0264300877224506,7.0,1.0
5218,6.409720244316888,15.7,2.0
5219,1.6903760483960546,7.7,1.0
5220,0.9252076792619988,5.7,1.0
5221,2.0202585982661985,8.5,1.0
5222,2.9908634412867214,11.0,1.0
5223,4.6586085122347844,14.5,1.0
5224,0.6763453929544502,4.1,1.0
5225,2.464566095900776,11.0,1.0
5226,1.874693537186634,6.9,1.0
5227,0.5903888234036578,4.5,6.0
5228,0.9119264342000114,5.5,1.0
5229,0.5576804196807895,4.0,2.0
5230,7.020190789444497,4.9,1.0
5231,1.302888983425718,6.1,5.0
5232,2.360951487102429,8.9,1.0
5233,5.5434461159027855,16.5,1.0
5234,5.491258532884901,19.0,1.0
5235,0.5852422177753909,3.3,1.0
5236,4.549945701748585,12.1,2.0
5237,1.5447229983661572,7.0,1.0
5238,0.8171097390039685,5.5,5.0
5239,1.7618582128277098,10.9,1.0
5240,4.81239191617057,10.1,1.0
5241,2.514170500363254,10.0,3.0
5242,4.247306490493325,9.7,3.0
5243,1.57418146889397,6.5,1.0
5244,0.8343931465504317,4.5,1.0
5245,0.8044694423555029,6.5,1.0
5246,2.0396873870077044,7.3,1.0
5247,2.1698737868600766,8.0,1.0
5248,5.236229460620755,12.9,1.0
5249,2.9047805055546667,11.3,1.0
5250,2.4176697104916336,8.1,2.0
5251,0.2743022424608131,3.0,1.0
5252,1.84648988222818,7.5,5.0
5253,3.155851197560189,10.5,2.0
5254,2.414135949732312,6.5,1.0
5255,3.4596441009430694,8.5,1.0
5256,12.618366277834628,39.83,1.0
5257,1.1516879873230246,6.0,1.0
5258,16.145679069291578,35.47,2.0
5259,3.2488061707736837,9.7,1.0
5260,8.25539410959439,21.3,2.0
5261,1.2984152136080864,5.0,1.0
5262,2.7288010987713336,9.0,1.0
5263,1.660874967713877,8.0,2.0
5264,1.4298499592180098,5.5,2.0
5265,2.080730195853695,9.0,1.0
5266,3.520531786302698,12.1,1.0
5267,4.878626894478893,12.9,1.0
5268,0.9063015280619322,5.0,1.0
5269,3.751384701413687,15.0,1.0
5270,1.0254320269858122,4.9,2.0
5271,1.8775419937545197,6.9,5.0
5272,3.3358748338409034,14.0,1.0
5273,4.775550595949271,11.7,1.0
5274,3.43780038614402,10.1,1.0
5275,2.6994270480356413,7.7,1.0
5276,4.920171864483118,11.7,1.0
5277,2.543008902786524,7.4,1.0
5278,0.5216673925495201,4.0,2.0
5279,2.170652101750568,9.0,5.0
5280,2.7009802545245107,8.0,1.0
5281,1.7691460156307233,6.1,1.0
5282,2.1889836124638262,6.9,1.0
5283,2.9367127382628615,8.1,1.0
5284,5.113555394541806,19.0,1.0
5285,0.9687994145723624,5.9,2.0
5286,0.9249297473613772,4.0,1.0
5287,1.2600938004613318,6.5,1.0
5288,21.229388840474066,49.57,1.0
5289,2.297828303195508,8.1,2.0
5290,1.7185371696539808,7.3,2.0
5291,15.649693515505707,49.57,1.0
5292,2.5869191762033976,10.5,3.0
5293,3.332039134769732,11.0,3.0
5294,2.9669605636206824,10.5,2.0
5295,2.417237852531651,9.0,1.0
5296,3.5177991524055066,10.1,3.0
5297,5.578837049851992,13.3,1.0
5298,1.7465995396057392,10.5,2.0
5299,3.544332277012938,11.0,1.0
5300,5.948580272537067,16.5,1.0
5301,1.663526366084065,4.9,3.0
5302,4.453130929368658,11.0,1.0
5303,2.260869212864249,8.5,1.0
5304,10.357741682510502,33.04,2.0
5305,3.516264052935327,10.5,5.0
5306,4.564801773402632,10.5,1.0
5307,1.6005770118295644,5.5,1.0
5308,4.010332856678576,9.5,1.0
5309,1.165137324136472,5.3,1.0
5310,1.5750301371912203,9.5,6.0
5311,0.8833340930870792,5.5,1.0
5312,4.363448689051825,11.7,5.0
5313,1.644879066863608,9.5,5.0
5314,4.4552526479469625,18.5,1.0
5315,2.5353331220717643,7.5,1.0
5316,0.7721523632177791,3.3,1.0
5317,3.3572123796116693,17.5,1.0
5318,2.8020979689909313,7.7,1.0
5319,4.812648131666191,25.5,1.0
5320,0.9302410584450056,5.3,1.0
5321,2.6882555078366166,8.5,2.0
5322,0.7895484411517452,4.1,1.0
5323,1.3079001420002383,6.0,1.0
5324,2.1934411909678873,8.5,2.0
5325,5.600941879096722,13.5,1.0
5326,0.5035893123308405,3.3,1.0
5327,2.3048385641144784,5.7,1.0
5328,1.3668271851939988,10.5,1.0
5329,2.0447275422790643,6.0,2.0
5330,1.8953901851952963,13.7,1.0
5331,1.9084695810723835,7.7,1.0
5332,2.0342285470621193,8.5,1.0
5333,3.9922384689762254,13.3,1.0
5334,2.3962519136476867,6.9,1.0
5335,2.7662939672165567,8.1,1.0
5336,1.6111224821023662,7.0,2.0
5337,5.341557846474736,12.5,2.0
5338,2.16874553151092,7.0,1.0
5339,1.691259152479271,6.9,5.0
5340,1.7491341308054544,6.5,2.0
5341,1.8015748814608925,5.3,3.0
5342,2.4131975341571006,8.9,5.0
5343,2.642603467788335,10.0,1.0
5344,5.71941536998412,17.0,1.0
5345,0.7133589870534051,5.3,1.0
5346,1.1509056443313257,4.5,1.0
5347,3.266489538035984,13.0,1.0
5348,1.8440735697919108,4.9,1.0
5349,3.1035530258436324,9.7,1.0
5350,2.7122143243475354,10.0,1.0
5351,2.2235641627603324,11.5,3.0
5352,2.078656251223471,5.3,1.0
5353,1.5612225545220717,5.7,1.0
5354,1.2716225908625476,5.0,1.0
5355,3.6208231719899593,8.1,5.0
5356,1.0466095958594976,5.5,1.0
5357,11.330719369071662,21.5,1.0
5358,0.9248797271469356,4.9,1.0
5359,3.552156557177149,9.3,2.0
5360,0.2054362557670509,4.9,1.0
5361,1.0003058730941887,8.0,1.0
5362,3.0331362726866686,6.5,2.0
5363,1.1282770204718535,4.9,1.0
5364,6.847447522580961,18.9,1.0
5365,0.5198961483872886,3.7,3.0
5366,0.18137332980153065,3.5,6.0
5367,2.9865198104851336,12.67,2.0
5368,1.531692077407558,5.7,1.0
5369,3.485633680111831,10.5,1.0
5370,2.9572353988071614,17.0,1.0
5371,1.2259402821152483,4.5,5.0
5372,4.7932640847130745,16.1,1.0
5373,2.2118954252714254,8.5,1.0
5374,4.347372499997757,11.7,1.0
5375,0.5709902415677419,4.1,1.0
5376,2.137250798665082,8.0,1.0
5377,1.870977923203654,8.5,1.0
5378,2.2583899546931367,11.0,1.0
5379,1.9681689362307782,14.5,1.0
5380,3.9516064465082383,10.5,1.0
5381,2.5414322306799884,8.1,1.0
5382,5.173793045164862,15.5,1.0
5383,1.5170734810528308,5.3,1.0
5384,0.16578372828827706,3.5,1.0
5385,6.941930308963679,18.1,1.0
5386,2.8562767498629014,10.1,2.0
5387,2.3108062701173266,8.5,1.0
5388,1.1412653579741947,5.3,1.0
5389,2.8113611735139914,8.5,1.0
5390,4.198742968387701,10.1,1.0
5391,0.999231417450878,4.1,1.0
5392,1.8054284940920076,6.5,1.0
5393,1.231376354680762,6.0,5.0
5394,0.5933049461563604,3.7,1.0
5395,1.6828417405686595,11.5,2.0
5396,2.3985979753260285,7.7,2.0
5397,3.8715847795093823,9.7,2.0
5398,6.2488354107578585,14.5,1.0
5399,2.1871763672301765,8.9,3.0
5400,2.5953231071184018,11.5,1.0
5401,1.553490590299259,6.0,1.0
5402,1.7248192409870204,4.9,1.0
5403,4.6001022513809575,12.9,2.0
5404,1.4551999383409098,6.1,1.0
5405,1.845901685728836,7.3,2.0
5406,2.6347529468848068,7.5,1.0
5407,1.2539136548565994,5.3,1.0
5408,1.3757938556708458,6.1,1.0
5409,2.1199170999487267,7.7,1.0
5410,1.603231289990146,5.3,1.0
5411,1.6498702838468395,6.1,1.0
5412,1.9832215405178577,32.0,5.0
5413,2.2411339576750553,8.9,1.0
5414,1.9082770301502217,6.5,1.0
5415,3.144225206592361,12.5,1.0
5416,9.74589193459008,31.07,2.0
5417,20.31220590063889,52.0,1.0
5418,4.559999905142749,10.5,1.0
5419,3.9462268038134254,9.3,1.0
5420,1.7945533037324568,7.3,3.0
5421,1.4492337236053936,6.5,1.0
